"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"corrected model 4.nlogox"
"attempt 1"
"07/02/2026 10:41:28:352 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-17","17","-17","17"
"[run number]","vaccination-rate","culling-rate","number-people","duration","bite-rate","infectiousness","chance-recover","[step]","total-infected-ever","count turtles","%immune"
"1365","60","0","100","3","73","74","1","156","75","77","38.961038961038966"
"1364","60","0","100","3","73","74","1","156","7","188","40.95744680851064"
"1367","60","0","100","3","73","74","1","156","86","81","58.0246913580247"
"1368","60","0","100","3","73","74","1","156","73","78","60.256410256410255"
"1371","60","0","100","3","73","74","1","156","62","85","43.529411764705884"
"1369","60","0","100","3","73","74","1","156","65","90","44.44444444444444"
"1370","60","0","100","3","73","74","1","156","10","141","27.659574468085108"
"1372","60","0","100","3","73","74","1","156","77","69","47.82608695652174"
"1375","60","0","100","3","73","74","1","156","60","76","35.526315789473685"
"1373","60","0","100","3","73","74","1","156","14","150","33.33333333333333"
"1374","60","0","100","3","73","74","1","156","96","76","69.73684210526315"
"1376","60","0","100","3","73","74","1","156","62","79","30.37974683544304"
"1378","60","0","100","3","73","74","1","156","35","152","38.81578947368421"
"1379","60","0","100","3","73","74","1","156","54","99","48.484848484848484"
"1377","60","0","100","3","73","74","1","156","37","143","45.45454545454545"
"1380","60","0","100","3","73","74","1","156","84","77","55.84415584415584"
"1382","60","0","150","3","73","74","1","156","90","156","48.07692307692308"
"1381","60","0","150","3","73","74","1","156","108","123","49.59349593495935"
"1383","60","0","150","3","73","74","1","156","111","96","47.91666666666667"
"1386","60","0","150","3","73","74","1","156","79","129","44.18604651162791"
"1384","60","0","150","3","73","74","1","156","89","119","39.49579831932773"
"1387","60","0","150","3","73","74","1","156","135","74","44.5945945945946"
"1385","60","0","150","3","73","74","1","156","141","108","63.888888888888886"
"1388","60","0","150","3","73","74","1","156","147","83","62.65060240963856"
"1389","60","0","150","3","73","74","1","156","82","111","38.73873873873874"
"1390","60","0","150","3","73","74","1","156","85","127","44.09448818897638"
"1391","60","0","150","3","73","74","1","156","132","85","50.588235294117645"
"1393","60","0","150","3","73","74","1","156","87","119","38.655462184873954"
"1392","60","0","150","3","73","74","1","156","124","96","55.208333333333336"
"1395","60","0","150","3","73","74","1","156","74","135","42.96296296296296"
"1394","60","0","150","3","73","74","1","156","146","88","76.13636363636364"
"1397","60","0","150","3","73","74","1","156","90","139","43.884892086330936"
"1396","60","0","150","3","73","74","1","156","87","135","45.925925925925924"
"1398","60","0","150","3","73","74","1","156","140","76","63.1578947368421"
"1399","60","0","150","3","73","74","1","156","78","115","39.130434782608695"
"1400","60","0","150","3","73","74","1","156","97","101","41.584158415841586"
"1401","60","0","150","3","73","74","1","156","93","122","45.08196721311475"
"1402","60","0","150","3","73","74","1","156","95","109","36.69724770642202"
"1405","60","0","150","3","73","74","1","156","97","112","42.857142857142854"
"1404","60","0","150","3","73","74","1","156","74","147","43.53741496598639"
"1403","60","0","150","3","73","74","1","156","68","176","42.61363636363637"
"1406","60","0","150","3","73","74","1","156","76","146","39.726027397260275"
"1409","60","0","150","3","73","74","1","156","142","86","67.44186046511628"
"1410","60","0","150","3","73","74","1","156","89","108","33.33333333333333"
"1408","60","0","150","3","73","74","1","156","109","113","45.13274336283185"
"1407","60","0","150","3","73","74","1","156","107","131","51.14503816793893"
"1412","60","0","200","3","73","74","1","156","128","136","34.55882352941176"
"1411","60","0","200","3","73","74","1","156","157","98","54.08163265306123"
"1413","60","0","200","3","73","74","1","156","191","140","70"
"1415","60","0","200","3","73","74","1","156","126","142","39.436619718309856"
"1417","60","0","200","3","73","74","1","156","169","95","52.63157894736842"
"1414","60","0","200","3","73","74","1","156","125","157","38.21656050955414"
"1419","60","0","200","3","73","74","1","156","120","123","37.39837398373984"
"1416","60","0","200","3","73","74","1","156","115","189","43.386243386243386"
"1418","60","0","200","3","73","74","1","156","196","85","81.17647058823529"
"1420","60","0","200","3","73","74","1","156","101","184","38.04347826086957"
"1421","60","0","200","3","73","74","1","156","118","182","37.362637362637365"
"1422","60","0","200","3","73","74","1","156","128","153","41.830065359477125"
"1423","60","0","200","3","73","74","1","156","202","91","65.93406593406593"
"1424","60","0","200","3","73","74","1","156","146","143","52.44755244755245"
"1425","60","0","200","3","73","74","1","156","173","107","56.074766355140184"
"1427","60","0","200","3","73","74","1","156","119","164","36.58536585365854"
"1426","60","0","200","3","73","74","1","156","198","115","72.17391304347827"
"1429","60","0","200","3","73","74","1","156","115","148","41.21621621621622"
"1428","60","0","200","3","73","74","1","156","163","108","56.481481481481474"
"1430","60","0","200","3","73","74","1","156","127","150","37.333333333333336"
"1433","60","0","200","3","73","74","1","156","171","91","51.64835164835166"
"1431","60","0","200","3","73","74","1","156","188","115","59.130434782608695"
"1432","60","0","200","3","73","74","1","156","179","93","46.236559139784944"
"1434","60","0","200","3","73","74","1","156","139","152","53.289473684210535"
"1435","60","0","200","3","73","74","1","156","186","87","60.91954022988506"
"1443","60","20","100","3","73","74","1","156","55","79","36.708860759493675"
"1441","60","20","100","3","73","74","1","156","30","130","42.30769230769231"
"1442","60","20","100","3","73","74","1","156","4","137","30.656934306569344"
"1438","60","0","200","3","73","74","1","156","164","106","42.45283018867924"
"1437","60","0","200","3","73","74","1","156","101","186","41.935483870967744"
"1436","60","0","200","3","73","74","1","156","123","188","43.61702127659575"
"1439","60","0","200","3","73","74","1","156","195","90","72.22222222222221"
"1440","60","0","200","3","73","74","1","156","110","178","43.82022471910113"
"1444","60","20","100","3","73","74","1","156","102","80","61.25000000000001"
"1445","60","20","100","3","73","74","1","156","39","128","35.9375"
"1446","60","20","100","3","73","74","1","156","15","143","36.36363636363637"
"1448","60","20","100","3","73","74","1","156","13","169","31.952662721893493"
"1453","60","20","100","3","73","74","1","156","25","97","25.773195876288657"
"1447","60","20","100","3","73","74","1","156","8","185","35.13513513513514"
"1452","60","20","100","3","73","74","1","156","31","132","37.121212121212125"
"1450","60","20","100","3","73","74","1","156","12","169","38.46153846153847"
"1449","60","20","100","3","73","74","1","156","5","191","41.361256544502616"
"1451","60","20","100","3","73","74","1","156","13","168","39.88095238095239"
"1455","60","20","100","3","73","74","1","156","14","156","33.33333333333333"
"1454","60","20","100","3","73","74","1","156","10","160","40"
"1456","60","20","100","3","73","74","1","156","13","163","36.19631901840491"
"1457","60","20","100","3","73","74","1","156","16","147","32.6530612244898"
"1462","60","20","100","3","73","74","1","156","44","109","36.69724770642202"
"1459","60","20","100","3","73","74","1","156","13","169","32.544378698224854"
"1461","60","20","100","3","73","74","1","156","9","157","33.12101910828025"
"1458","60","20","100","3","73","74","1","156","15","181","40.331491712707184"
"1460","60","20","100","3","73","74","1","156","4","172","33.13953488372093"
"1464","60","20","100","3","73","74","1","156","71","78","52.56410256410257"
"1463","60","20","100","3","73","74","1","156","9","180","34.44444444444444"
"1465","60","20","100","3","73","74","1","156","30","123","43.08943089430895"
"1466","60","20","100","3","73","74","1","156","25","143","39.16083916083916"
"1467","60","20","100","3","73","74","1","156","28","131","38.16793893129771"
"1468","60","20","100","3","73","74","1","156","14","138","35.507246376811594"
"1469","60","20","100","3","73","74","1","156","15","134","29.1044776119403"
"1470","60","20","100","3","73","74","1","156","9","171","39.76608187134503"
"1472","60","20","150","3","73","74","1","156","77","148","45.27027027027027"
"1475","60","20","150","3","73","74","1","156","94","119","42.016806722689076"
"1476","60","20","150","3","73","74","1","156","120","97","51.546391752577314"
"1478","60","20","150","3","73","74","1","156","105","98","40.816326530612244"
"1473","60","20","150","3","73","74","1","156","28","194","31.958762886597935"
"1471","60","20","150","3","73","74","1","156","11","259","31.27413127413127"
"1474","60","20","150","3","73","74","1","156","15","270","37.03703703703704"
"1477","60","20","150","3","73","74","1","156","12","262","32.82442748091603"
"1479","60","20","150","3","73","74","1","156","75","192","43.75"
"1480","60","20","150","3","73","74","1","156","76","143","35.66433566433567"
"1483","60","20","150","3","73","74","1","156","101","95","40"
"1481","60","20","150","3","73","74","1","156","88","135","42.96296296296296"
"1482","60","20","150","3","73","74","1","156","119","92","46.73913043478261"
"1485","60","20","150","3","73","74","1","156","112","85","52.94117647058824"
"1486","60","20","150","3","73","74","1","156","66","154","40.25974025974026"
"1484","60","20","150","3","73","74","1","156","58","187","36.36363636363637"
"1487","60","20","150","3","73","74","1","156","124","99","50.505050505050505"
"1488","60","20","150","3","73","74","1","156","124","112","57.14285714285714"
"1490","60","20","150","3","73","74","1","156","56","151","35.76158940397351"
"1489","60","20","150","3","73","74","1","156","36","219","37.44292237442922"
"1491","60","20","150","3","73","74","1","156","111","100","51"
"1492","60","20","150","3","73","74","1","156","117","115","64.34782608695652"
"1493","60","20","150","3","73","74","1","156","115","111","54.054054054054056"
"1496","60","20","150","3","73","74","1","156","78","152","39.473684210526315"
"1495","60","20","150","3","73","74","1","156","125","110","52.72727272727272"
"1494","60","20","150","3","73","74","1","156","26","246","32.113821138211385"
"1497","60","20","150","3","73","74","1","156","60","161","34.78260869565217"
"1499","60","20","150","3","73","74","1","156","100","117","43.58974358974359"
"1498","60","20","150","3","73","74","1","156","28","212","30.660377358490564"
"1500","60","20","150","3","73","74","1","156","6","273","34.43223443223443"
"1501","60","20","200","3","73","74","1","156","157","125","48"
"1502","60","20","200","3","73","74","1","156","155","112","53.57142857142857"
"1503","60","20","200","3","73","74","1","156","110","149","38.25503355704698"
"1504","60","20","200","3","73","74","1","156","149","145","48.96551724137931"
"1506","60","20","200","3","73","74","1","156","144","135","45.18518518518518"
"1505","60","20","200","3","73","74","1","156","138","133","50.37593984962406"
"1508","60","20","200","3","73","74","1","156","142","158","51.89873417721519"
"1507","60","20","200","3","73","74","1","156","165","149","55.70469798657718"
"1509","60","20","200","3","73","74","1","156","125","174","45.97701149425287"
"1510","60","20","200","3","73","74","1","156","145","142","42.25352112676056"
"1511","60","20","200","3","73","74","1","156","142","139","45.32374100719424"
"1512","60","20","200","3","73","74","1","156","138","145","48.96551724137931"
"1513","60","20","200","3","73","74","1","156","130","156","45.51282051282051"
"1514","60","20","200","3","73","74","1","156","180","100","54"
"1515","60","20","200","3","73","74","1","156","133","152","42.10526315789473"
"1516","60","20","200","3","73","74","1","156","132","146","37.67123287671233"
"1517","60","20","200","3","73","74","1","156","92","176","44.31818181818182"
"1520","60","20","200","3","73","74","1","156","131","138","44.20289855072464"
"1519","60","20","200","3","73","74","1","156","93","174","35.05747126436782"
"1518","60","20","200","3","73","74","1","156","191","128","65.625"
"1521","60","20","200","3","73","74","1","156","137","156","43.58974358974359"
"1522","60","20","200","3","73","74","1","156","105","154","34.41558441558442"
"1523","60","20","200","3","73","74","1","156","74","229","34.93449781659388"
"1524","60","20","200","3","73","74","1","156","145","124","41.935483870967744"
"1525","60","20","200","3","73","74","1","156","159","112","58.03571428571429"
"1526","60","20","200","3","73","74","1","156","168","104","54.807692307692314"
"1527","60","20","200","3","73","74","1","156","106","188","42.5531914893617"
"1531","60","40","100","3","73","74","1","156","16","174","35.63218390804598"
"1528","60","20","200","3","73","74","1","156","158","125","53.6"
"1529","60","20","200","3","73","74","1","156","120","169","36.68639053254438"
"1530","60","20","200","3","73","74","1","156","133","148","41.21621621621622"
"1532","60","40","100","3","73","74","1","156","8","173","36.99421965317919"
"1533","60","40","100","3","73","74","1","156","20","121","33.88429752066116"
"1534","60","40","100","3","73","74","1","156","18","128","30.46875"
"1535","60","40","100","3","73","74","1","156","4","172","31.3953488372093"
"1536","60","40","100","3","73","74","1","156","8","167","29.94011976047904"
"1537","60","40","100","3","73","74","1","156","5","155","31.61290322580645"
"1539","60","40","100","3","73","74","1","156","19","115","31.30434782608696"
"1538","60","40","100","3","73","74","1","156","7","186","41.39784946236559"
"1540","60","40","100","3","73","74","1","156","32","117","27.350427350427353"
"1541","60","40","100","3","73","74","1","156","4","174","32.18390804597701"
"1543","60","40","100","3","73","74","1","156","14","142","33.80281690140845"
"1542","60","40","100","3","73","74","1","156","13","184","38.58695652173913"
"1544","60","40","100","3","73","74","1","156","8","183","38.79781420765027"
"1545","60","40","100","3","73","74","1","156","12","148","33.78378378378378"
"1547","60","40","100","3","73","74","1","156","19","158","30.37974683544304"
"1546","60","40","100","3","73","74","1","156","19","149","34.899328859060404"
"1549","60","40","100","3","73","74","1","156","6","168","39.88095238095239"
"1548","60","40","100","3","73","74","1","156","6","189","38.095238095238095"
"1551","60","40","100","3","73","74","1","156","15","152","36.84210526315789"
"1550","60","40","100","3","73","74","1","156","5","156","28.205128205128204"
"1552","60","40","100","3","73","74","1","156","4","157","33.12101910828025"
"1553","60","40","100","3","73","74","1","156","6","164","29.878048780487802"
"1554","60","40","100","3","73","74","1","156","5","163","36.809815950920246"
"1555","60","40","100","3","73","74","1","156","9","169","33.72781065088758"
"1556","60","40","100","3","73","74","1","156","13","167","38.92215568862276"
"1558","60","40","100","3","73","74","1","156","11","142","33.098591549295776"
"1557","60","40","100","3","73","74","1","156","11","157","36.30573248407643"
"1560","60","40","100","3","73","74","1","156","18","152","36.18421052631579"
"1559","60","40","100","3","73","74","1","156","14","144","31.944444444444443"
"1562","60","40","150","3","73","74","1","156","86","141","41.843971631205676"
"1561","60","40","150","3","73","74","1","156","154","100","65"
"1565","60","40","150","3","73","74","1","156","78","134","38.80597014925373"
"1564","60","40","150","3","73","74","1","156","56","176","37.5"
"1563","60","40","150","3","73","74","1","156","71","179","44.6927374301676"
"1566","60","40","150","3","73","74","1","156","68","141","33.33333333333333"
"1567","60","40","150","3","73","74","1","156","23","218","35.77981651376147"
"1568","60","40","150","3","73","74","1","156","42","203","33.99014778325123"
"1569","60","40","150","3","73","74","1","156","136","115","56.52173913043478"
"1571","60","40","150","3","73","74","1","156","110","141","55.319148936170215"
"1570","60","40","150","3","73","74","1","156","9","235","32.76595744680851"
"1572","60","40","150","3","73","74","1","156","98","126","44.44444444444444"
"1573","60","40","150","3","73","74","1","156","126","115","51.30434782608696"
"1577","60","40","150","3","73","74","1","156","108","103","48.54368932038835"
"1576","60","40","150","3","73","74","1","156","26","228","40.78947368421053"
"1575","60","40","150","3","73","74","1","156","41","229","41.48471615720524"
"1574","60","40","150","3","73","74","1","156","9","242","35.53719008264463"
"1579","60","40","150","3","73","74","1","156","21","239","33.89121338912134"
"1580","60","40","150","3","73","74","1","156","6","262","35.11450381679389"
"1581","60","40","150","3","73","74","1","156","132","113","61.06194690265486"
"1578","60","40","150","3","73","74","1","156","12","300","42"
"1583","60","40","150","3","73","74","1","156","125","100","57.99999999999999"
"1585","60","40","150","3","73","74","1","156","35","188","32.97872340425532"
"1582","60","40","150","3","73","74","1","156","5","283","37.102473498233216"
"1586","60","40","150","3","73","74","1","156","61","201","42.78606965174129"
"1584","60","40","150","3","73","74","1","156","12","253","34.387351778656125"
"1587","60","40","150","3","73","74","1","156","4","247","34.0080971659919"
"1588","60","40","150","3","73","74","1","156","22","231","38.961038961038966"
"1589","60","40","150","3","73","74","1","156","82","152","46.05263157894737"
"1590","60","40","150","3","73","74","1","156","71","150","38"
"1591","60","40","200","3","73","74","1","156","134","136","37.5"
"1593","60","40","200","3","73","74","1","156","88","205","43.41463414634146"
"1592","60","40","200","3","73","74","1","156","113","223","46.63677130044843"
"1594","60","40","200","3","73","74","1","156","141","142","47.88732394366197"
"1595","60","40","200","3","73","74","1","156","163","139","50.35971223021583"
"1596","60","40","200","3","73","74","1","156","174","125","70.39999999999999"
"1599","60","40","200","3","73","74","1","156","122","185","37.83783783783784"
"1598","60","40","200","3","73","74","1","156","170","128","54.6875"
"1597","60","40","200","3","73","74","1","156","90","247","42.91497975708502"
"1600","60","40","200","3","73","74","1","156","152","121","47.107438016528924"
"1601","60","40","200","3","73","74","1","156","125","150","42"
"1603","60","40","200","3","73","74","1","156","143","131","45.80152671755725"
"1602","60","40","200","3","73","74","1","156","130","156","52.56410256410257"
"1605","60","40","200","3","73","74","1","156","156","152","46.71052631578947"
"1604","60","40","200","3","73","74","1","156","103","218","52.293577981651374"
"1606","60","40","200","3","73","74","1","156","125","148","35.810810810810814"
"1607","60","40","200","3","73","74","1","156","149","135","46.666666666666664"
"1608","60","40","200","3","73","74","1","156","181","127","69.29133858267717"
"1609","60","40","200","3","73","74","1","156","69","266","37.21804511278196"
"1610","60","40","200","3","73","74","1","156","172","168","55.35714285714286"
"1611","60","40","200","3","73","74","1","156","137","149","48.99328859060403"
"1612","60","40","200","3","73","74","1","156","7","300","30.666666666666664"
"1614","60","40","200","3","73","74","1","156","71","250","39.2"
"1616","60","40","200","3","73","74","1","156","148","120","55.833333333333336"
"1613","60","40","200","3","73","74","1","156","50","287","40.069686411149824"
"1615","60","40","200","3","73","74","1","156","172","144","57.638888888888886"
"1618","60","40","200","3","73","74","1","156","124","187","46.524064171122994"
"1617","60","40","200","3","73","74","1","156","81","238","34.87394957983193"
"1621","60","60","100","3","73","74","1","156","6","186","37.634408602150536"
"1622","60","60","100","3","73","74","1","156","6","159","33.33333333333333"
"1619","60","40","200","3","73","74","1","156","117","145","31.724137931034484"
"1620","60","40","200","3","73","74","1","156","114","187","39.57219251336899"
"1626","60","60","100","3","73","74","1","156","8","173","39.884393063583815"
"1625","60","60","100","3","73","74","1","156","5","180","37.22222222222222"
"1624","60","60","100","3","73","74","1","156","6","188","35.638297872340424"
"1623","60","60","100","3","73","74","1","156","4","188","30.319148936170215"
"1627","60","60","100","3","73","74","1","156","6","167","39.52095808383233"
"1628","60","60","100","3","73","74","1","156","6","182","34.61538461538461"
"1629","60","60","100","3","73","74","1","156","6","192","39.58333333333333"
"1632","60","60","100","3","73","74","1","156","4","164","26.82926829268293"
"1631","60","60","100","3","73","74","1","156","4","169","32.544378698224854"
"1630","60","60","100","3","73","74","1","156","8","203","42.857142857142854"
"1633","60","60","100","3","73","74","1","156","6","187","36.898395721925134"
"1635","60","60","100","3","73","74","1","156","15","151","37.74834437086093"
"1637","60","60","100","3","73","74","1","156","8","126","28.57142857142857"
"1634","60","60","100","3","73","74","1","156","6","161","30.434782608695656"
"1636","60","60","100","3","73","74","1","156","6","168","33.92857142857143"
"1638","60","60","100","3","73","74","1","156","11","160","29.375"
"1639","60","60","100","3","73","74","1","156","9","145","26.20689655172414"
"1640","60","60","100","3","73","74","1","156","4","168","37.5"
"1641","60","60","100","3","73","74","1","156","5","153","30.065359477124183"
"1642","60","60","100","3","73","74","1","156","6","176","27.27272727272727"
"1643","60","60","100","3","73","74","1","156","12","179","37.43016759776536"
"1644","60","60","100","3","73","74","1","156","15","179","38.547486033519554"
"1648","60","60","100","3","73","74","1","156","7","138","36.231884057971016"
"1645","60","60","100","3","73","74","1","156","5","170","35.88235294117647"
"1647","60","60","100","3","73","74","1","156","4","167","31.137724550898206"
"1646","60","60","100","3","73","74","1","156","9","177","40.67796610169492"
"1650","60","60","100","3","73","74","1","156","8","152","32.23684210526316"
"1649","60","60","100","3","73","74","1","156","7","178","34.26966292134831"
"1652","60","60","150","3","73","74","1","156","77","135","33.33333333333333"
"1651","60","60","150","3","73","74","1","156","8","267","38.57677902621723"
"1653","60","60","150","3","73","74","1","156","32","236","34.32203389830508"
"1655","60","60","150","3","73","74","1","156","43","216","38.425925925925924"
"1654","60","60","150","3","73","74","1","156","4","249","30.522088353413658"
"1657","60","60","150","3","73","74","1","156","106","128","48.4375"
"1656","60","60","150","3","73","74","1","156","26","204","33.33333333333333"
"1658","60","60","150","3","73","74","1","156","23","204","37.254901960784316"
"1661","60","60","150","3","73","74","1","156","98","115","43.47826086956522"
"1659","60","60","150","3","73","74","1","156","4","259","37.06563706563706"
"1660","60","60","150","3","73","74","1","156","19","234","38.88888888888889"
"1662","60","60","150","3","73","74","1","156","6","283","39.2226148409894"
"1663","60","60","150","3","73","74","1","156","65","180","40.55555555555556"
"1665","60","60","150","3","73","74","1","156","7","252","36.904761904761905"
"1664","60","60","150","3","73","74","1","156","7","262","34.35114503816794"
"1666","60","60","150","3","73","74","1","156","28","248","41.53225806451613"
"1669","60","60","150","3","73","74","1","156","85","148","40.54054054054054"
"1667","60","60","150","3","73","74","1","156","15","232","38.793103448275865"
"1668","60","60","150","3","73","74","1","156","37","206","38.83495145631068"
"1670","60","60","150","3","73","74","1","156","11","263","37.6425855513308"
"1672","60","60","150","3","73","74","1","156","10","248","33.46774193548387"
"1671","60","60","150","3","73","74","1","156","21","282","39.71631205673759"
"1673","60","60","150","3","73","74","1","156","4","238","36.134453781512605"
"1674","60","60","150","3","73","74","1","156","18","241","34.85477178423236"
"1677","60","60","150","3","73","74","1","156","45","189","38.62433862433862"
"1675","60","60","150","3","73","74","1","156","6","249","34.13654618473896"
"1678","60","60","150","3","73","74","1","156","43","213","33.80281690140845"
"1676","60","60","150","3","73","74","1","156","35","249","42.168674698795186"
"1679","60","60","150","3","73","74","1","156","28","228","38.15789473684211"
"1680","60","60","150","3","73","74","1","156","23","236","34.32203389830508"
"1682","60","60","200","3","73","74","1","156","127","182","46.7032967032967"
"1681","60","60","200","3","73","74","1","156","141","182","52.74725274725275"
"1683","60","60","200","3","73","74","1","156","77","234","32.9059829059829"
"1685","60","60","200","3","73","74","1","156","71","221","33.93665158371041"
"1684","60","60","200","3","73","74","1","156","18","300","32"
"1689","60","60","200","3","73","74","1","156","153","131","53.43511450381679"
"1687","60","60","200","3","73","74","1","156","143","157","47.77070063694268"
"1688","60","60","200","3","73","74","1","156","149","157","50.955414012738856"
"1686","60","60","200","3","73","74","1","156","38","274","32.846715328467155"
"1692","60","60","200","3","73","74","1","156","183","129","55.81395348837209"
"1691","60","60","200","3","73","74","1","156","6","300","31"
"1690","60","60","200","3","73","74","1","156","5","300","32.33333333333333"
"1694","60","60","200","3","73","74","1","156","117","208","43.75"
"1693","60","60","200","3","73","74","1","156","23","300","29.666666666666668"
"1697","60","60","200","3","73","74","1","156","117","162","41.358024691358025"
"1698","60","60","200","3","73","74","1","156","81","226","39.38053097345133"
"1695","60","60","200","3","73","74","1","156","67","239","38.07531380753138"
"1699","60","60","200","3","73","74","1","156","87","239","38.912133891213394"
"1696","60","60","200","3","73","74","1","156","9","300","27"
"1700","60","60","200","3","73","74","1","156","32","300","37"
"1701","60","60","200","3","73","74","1","156","142","189","51.85185185185185"
"1704","60","60","200","3","73","74","1","156","117","195","41.53846153846154"
"1705","60","60","200","3","73","74","1","156","168","142","57.04225352112676"
"1702","60","60","200","3","73","74","1","156","27","300","33"
"1703","60","60","200","3","73","74","1","156","12","299","35.45150501672241"
"1706","60","60","200","3","73","74","1","156","140","149","46.97986577181208"
"1708","60","60","200","3","73","74","1","156","161","139","57.55395683453237"
"1707","60","60","200","3","73","74","1","156","71","258","41.86046511627907"
"1711","60","80","100","3","73","74","1","156","9","161","36.64596273291926"
"1710","60","60","200","3","73","74","1","156","165","126","57.14285714285714"
"1712","60","80","100","3","73","74","1","156","6","186","28.49462365591398"
"1709","60","60","200","3","73","74","1","156","42","272","33.455882352941174"
"1713","60","80","100","3","73","74","1","156","9","191","33.50785340314136"
"1714","60","80","100","3","73","74","1","156","13","144","35.41666666666667"
"1715","60","80","100","3","73","74","1","156","19","140","35.714285714285715"
"1716","60","80","100","3","73","74","1","156","14","171","42.10526315789473"
"1717","60","80","100","3","73","74","1","156","6","156","33.97435897435898"
"1718","60","80","100","3","73","74","1","156","8","179","39.10614525139665"
"1720","60","80","100","3","73","74","1","156","4","143","35.66433566433567"
"1719","60","80","100","3","73","74","1","156","6","163","39.263803680981596"
"1721","60","80","100","3","73","74","1","156","7","174","37.35632183908046"
"1724","60","80","100","3","73","74","1","156","10","152","32.23684210526316"
"1723","60","80","100","3","73","74","1","156","9","171","37.42690058479532"
"1722","60","80","100","3","73","74","1","156","8","195","36.92307692307693"
"1725","60","80","100","3","73","74","1","156","11","172","36.04651162790697"
"1726","60","80","100","3","73","74","1","156","4","142","33.80281690140845"
"1727","60","80","100","3","73","74","1","156","6","154","32.467532467532465"
"1728","60","80","100","3","73","74","1","156","5","178","36.51685393258427"
"1729","60","80","100","3","73","74","1","156","8","158","37.9746835443038"
"1731","60","80","100","3","73","74","1","156","6","149","34.22818791946309"
"1730","60","80","100","3","73","74","1","156","5","147","27.2108843537415"
"1732","60","80","100","3","73","74","1","156","7","176","35.79545454545455"
"1735","60","80","100","3","73","74","1","156","14","141","34.751773049645394"
"1734","60","80","100","3","73","74","1","156","12","165","35.15151515151515"
"1733","60","80","100","3","73","74","1","156","7","167","34.13173652694611"
"1736","60","80","100","3","73","74","1","156","6","179","36.87150837988827"
"1737","60","80","100","3","73","74","1","156","8","151","26.490066225165563"
"1738","60","80","100","3","73","74","1","156","5","146","38.35616438356164"
"1740","60","80","100","3","73","74","1","156","12","167","31.137724550898206"
"1741","60","80","150","3","73","74","1","156","19","215","31.627906976744185"
"1742","60","80","150","3","73","74","1","156","6","247","36.43724696356275"
"1743","60","80","150","3","73","74","1","156","12","239","32.21757322175732"
"1747","60","80","150","3","73","74","1","156","42","184","35.869565217391305"
"1744","60","80","150","3","73","74","1","156","17","254","33.85826771653544"
"1746","60","80","150","3","73","74","1","156","5","243","32.92181069958848"
"1745","60","80","150","3","73","74","1","156","7","260","29.615384615384617"
"1739","60","80","100","3","73","74","1","156","4","159","35.84905660377358"
"1748","60","80","150","3","73","74","1","156","5","264","37.878787878787875"
"1749","60","80","150","3","73","74","1","156","5","280","34.285714285714285"
"1750","60","80","150","3","73","74","1","156","14","282","37.5886524822695"
"1751","60","80","150","3","73","74","1","156","7","246","39.02439024390244"
"1753","60","80","150","3","73","74","1","156","115","130","53.07692307692308"
"1752","60","80","150","3","73","74","1","156","13","232","34.91379310344828"
"1754","60","80","150","3","73","74","1","156","39","203","35.960591133004925"
"1756","60","80","150","3","73","74","1","156","14","227","27.75330396475771"
"1755","60","80","150","3","73","74","1","156","14","273","42.49084249084249"
"1757","60","80","150","3","73","74","1","156","14","267","38.20224719101123"
"1758","60","80","150","3","73","74","1","156","18","238","36.97478991596639"
"1759","60","80","150","3","73","74","1","156","11","251","39.44223107569721"
"1760","60","80","150","3","73","74","1","156","7","236","35.16949152542373"
"1762","60","80","150","3","73","74","1","156","65","166","37.95180722891566"
"1761","60","80","150","3","73","74","1","156","6","240","35.833333333333336"
"1763","60","80","150","3","73","74","1","156","127","166","63.25301204819277"
"1764","60","80","150","3","73","74","1","156","17","235","35.74468085106383"
"1765","60","80","150","3","73","74","1","156","10","265","32.83018867924528"
"1766","60","80","150","3","73","74","1","156","8","239","34.72803347280335"
"1770","60","80","150","3","73","74","1","156","49","166","34.33734939759036"
"1767","60","80","150","3","73","74","1","156","7","249","30.120481927710845"
"1768","60","80","150","3","73","74","1","156","4","251","40.63745019920319"
"1769","60","80","150","3","73","74","1","156","12","254","31.10236220472441"
"1771","60","80","200","3","73","74","1","156","18","300","33.33333333333333"
"1773","60","80","200","3","73","74","1","156","52","282","41.13475177304964"
"1772","60","80","200","3","73","74","1","156","23","298","33.89261744966443"
"1776","60","80","200","3","73","74","1","156","124","185","48.64864864864865"
"1775","60","80","200","3","73","74","1","156","150","201","55.223880597014926"
"1774","60","80","200","3","73","74","1","156","8","300","30.666666666666664"
"1778","60","80","200","3","73","74","1","156","125","179","47.486033519553075"
"1777","60","80","200","3","73","74","1","156","23","300","34"
"1781","60","80","200","3","73","74","1","156","47","281","34.519572953736656"
"1780","60","80","200","3","73","74","1","156","13","300","31.666666666666664"
"1779","60","80","200","3","73","74","1","156","10","300","33"
"1782","60","80","200","3","73","74","1","156","37","300","33.666666666666664"
"1784","60","80","200","3","73","74","1","156","146","163","50.306748466257666"
"1783","60","80","200","3","73","74","1","156","25","300","35.333333333333336"
"1785","60","80","200","3","73","74","1","156","4","300","28.333333333333332"
"1788","60","80","200","3","73","74","1","156","80","198","36.868686868686865"
"1786","60","80","200","3","73","74","1","156","190","167","62.874251497005986"
